raw_row_number,date,time,location,lat,lng,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
3154,2014-02-25,11:57:00,2581 MAIN ST,41.78938960000001,-72.67189990000001,NORTHEAST,21,hispanic,male,5ff5566d6f,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,U
3132,2014-02-25,12:37:00,892 MAIN ST,41.7672781,-72.67298670000001,DOWNTOWN,22,black,female,df0b54e2c2,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
3134,2014-02-25,13:04:00,33 PARK ST,41.7571,-72.67654590000001,SOUTH GREEN,34,hispanic,male,ce747410a8,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Window Tint,W,H,N,W
3135,2014-02-25,13:10:00,6 PULASKI CIR,41.762297,-72.6757933,DOWNTOWN,45,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
3149,2014-02-25,13:26:00,CHARTER OAK AT WYLLYS,41.75874,-72.6694854,SHELDON-CHARTER OAK,33,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Window Tint,B,N,N,I
3143,2014-02-25,13:41:00,255 MAIN S T,41.7588661,-72.675585,SOUTH GREEN,33,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
3138,2014-02-25,13:50:00,WHITEHEAD HWY,41.76131779999999,-72.66966479999998,DOWNTOWN,24,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
3146,2014-02-25,14:05:00,200 MAIN ST,41.7580961,-72.6747927,SHELDON-CHARTER OAK,61,black,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,M
3157,2014-02-25,14:45:00,Ch/ler St @ Broadview Terrace,NA,NA,NA,24,hispanic,male,d83c8ba318,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,H,O,W
3155,2014-02-25,14:58:00,450 Main St,41.7613805,-72.6734969,DOWNTOWN,23,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,I
3129,2014-02-25,15:09:00,WHITEHEAD HWY,41.76131779999999,-72.66966479999998,DOWNTOWN,42,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
3150,2014-02-25,15:13:00,CHATER OAK AT MAIN ST,41.75978689999999,-72.6751235,DOWNTOWN,31,white,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,M
3131,2014-02-25,15:15:00,WHITEHEAD HWY,41.76131779999999,-72.66966479999998,DOWNTOWN,33,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,H,N,I
3151,2014-02-25,15:26:00,WHITEHEAD HWY,41.76131779999999,-72.66966479999998,DOWNTOWN,51,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Speed Related,W,N,N,I
3147,2014-02-25,15:30:00,220 WETHERSFIELD,41.7499112,-72.6732895,SHELDON-CHARTER OAK,60,black,male,46ea852043,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
3156,2014-02-25,15:47:00,67 JEFFERSON ST,41.75540529999999,-72.6792127,SOUTH GREEN,41,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
3152,2014-02-25,16:10:00,250 Hamilton St,41.7544849,-72.7034365,PARKVILLE,23,black,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,V
3133,2014-02-25,16:19:00,600 MAIN ST,41.7636438,-72.6730446,DOWNTOWN,39,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
3141,2014-02-25,16:39:00,PROS[ECT AT GROVE ST,41.541116100000004,-72.8042454,NA,45,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
3128,2014-02-25,16:44:00,46 PROSPECT ST,41.76407589999999,-72.6719361,DOWNTOWN,41,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
3137,2014-02-25,17:10:00,330 New Park Ave,41.74724439999999,-72.71244809999999,PARKVILLE,19,white,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,N,O,V
3145,2014-02-25,17:20:00,237 HAMILTON ST,41.7533568,-72.70465639999998,BEHIND THE ROCKS,38,black,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,V
3127,2014-02-25,20:06:00,FARMINGTON AT FOREST ST,41.7677114,-72.69987150000001,ASYLUM HILL,34,hispanic,female,a1e4b084bf,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
3126,2014-02-25,20:53:00,MAIN ST AT ASYLUM,41.7664945,-72.673198,DOWNTOWN,29,hispanic,female,bf98bd6c98,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
3175,2014-02-26,01:40:00,64 Capen St,41.7848915,-72.677598,NORTHEAST,28,white,female,47d3cb2a78,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,N,O,I
3166,2014-02-26,02:50:00,300 WETHERSFIELD AV,41.7478495,-72.6729522,BARRY SQUARE,28,white,female,c37a7ac837,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
3183,2014-02-26,03:04:00,MAIN ST AT WESTLAND,41.789066399999996,-72.67190059999999,NORTHEAST,64,black,male,39759f10a9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Display of Plates,B,N,N,I
3165,2014-02-26,08:38:00,590 Wethersfield Ave,41.7400093,-72.67133559999998,SOUTH END,52,black,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
3177,2014-02-26,08:46:00,681 Wethersfield Ave,41.7372486,-72.6714369,SOUTH END,47,white,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,M
3160,2014-02-26,09:41:00,50 Williams St,41.774755999999996,-72.68339909999999,CLAY-ARSENAL,36,hispanic,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,M
3158,2014-02-26,10:30:00,25 SIGOURNEY ST,41.76261220000001,-72.6948997,FROG HOLLOW,38,white,male,bfd95da21a,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
3169,2014-02-26,10:30:00,250 Hamilton St,41.7544849,-72.7034365,PARKVILLE,23,hispanic,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,H,O,M
3182,2014-02-26,10:35:00,1049 Albany Ave,41.781147100000005,-72.69409259999998,UPPER ALBANY,22,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,TRUE,probable cause,Registration,B,N,O,I
3174,2014-02-26,10:42:00,BLUE HILLS AT WEST BOURNPARK WAY,41.7822052,-72.6972021,UPPER ALBANY,63,black,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,B,N,N,M
3173,2014-02-26,11:00:00,1429 PARK ST,41.7574861,-72.7022582,PARKVILLE,25,black,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,M
3162,2014-02-26,11:01:00,110 Blue Hills Ave,41.7869196,-72.69850140000001,UPPER ALBANY,23,white,female,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Suspended License,W,N,O,U
3185,2014-02-26,11:22:00,1049 Albany Ave,41.781147100000005,-72.69409259999998,UPPER ALBANY,56,black,male,df0b54e2c2,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,probable cause,Registration,B,N,O,U
3167,2014-02-26,11:45:00,751 Albany Ave,41.77904829999999,-72.68929159999998,UPPER ALBANY,38,black,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
3159,2014-02-26,12:40:00,Locust St @ Airport Rd,41.7383236,-72.66638540000001,SOUTH MEADOWS,40,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,I
3171,2014-02-26,13:14:00,Brookfield St @ Pulaski,41.7459507,-72.70777779999999,BEHIND THE ROCKS,33,hispanic,male,d83c8ba318,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,H,O,W
3178,2014-02-26,13:27:00,Flatbush Ave @ Brookfield St,41.7429364,-72.7092632,BEHIND THE ROCKS,24,black,male,d83c8ba318,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,I
3172,2014-02-26,16:16:00,525 Main St,41.76249779999999,-72.6746612,DOWNTOWN,34,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
3184,2014-02-26,17:03:00,Jewell St @ Ann Ucello,41.76538060000001,-72.6783499,DOWNTOWN,45,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
3180,2014-02-26,17:05:00,Airport Rd @ Locust St,41.7383236,-72.66638540000001,SOUTH MEADOWS,44,black,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,I
3179,2014-02-26,17:13:00,Hamilton St @ Francis St,41.7549585,-72.7062322,PARKVILLE,63,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
3170,2014-02-26,17:17:00,Pleasent St @ Main St,41.771745700000004,-72.6755955,DOWNTOWN,54,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,W,H,O,I
3187,2014-02-26,17:20:00,172 Washington St,41.7572255,-72.6820513,SOUTH GREEN,28,black,male,47ffb9f252,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,M
3186,2014-02-26,18:20:00,Brown St @ Wethersfield Ave,41.7376667,-72.67123370000002,SOUTH END,52,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,I
3164,2014-02-26,18:45:00,10 Park Terrace,41.76305479999999,-72.69240049999998,FROG HOLLOW,50,black,female,ed0bfbd4f9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,I
3161,2014-02-26,19:20:00,149 Putnam St,41.7600179,-72.690692,FROG HOLLOW,30,black,female,ed0bfbd4f9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Stop Sign,B,N,O,I
3163,2014-02-26,19:45:00,848 Park St,41.7582827,-72.69134179999999,FROG HOLLOW,34,hispanic,male,ed0bfbd4f9,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Registration,W,H,O,M
3181,2014-02-26,19:50:00,611 MAPLE AV,41.74395379999999,-72.6825363,BARRY SQUARE,19,hispanic,male,452a6b6b2d,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,V
3176,2014-02-26,20:00:00,WETHERSFIELD AT BENTON ST,41.7477885,-72.6735202,BARRY SQUARE,24,hispanic,male,452a6b6b2d,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,V
3168,2014-02-26,22:18:00,BARKER AT FRAKLIN,41.7434822,-72.67643869999998,BARRY SQUARE,44,asian/pacific islander,male,73502a99e3,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Traffic Control Signal,A,N,N,I
3208,2014-02-27,01:00:00,HARTFORD,41.76371109999999,-72.6850932,DOWNTOWN,33,black,male,263517e7c0,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
3198,2014-02-27,01:18:00,2995 MAIN ST,41.7935029,-72.66727089999998,NORTHEAST,40,black,male,39759f10a9,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Defective Lights,B,N,O,I
3205,2014-02-27,04:31:00,3250 Main St,41.79577099999999,-72.6630445,NORTHEAST,54,black,female,39759f10a9,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,B,N,O,V
3189,2014-02-27,08:10:00,Asylum Ave @ Huntington St,41.76969129999999,-72.69199920000001,ASYLUM HILL,22,white,female,bf93914299,Hartford,vehicular,TRUE,TRUE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Other,W,N,O,I
3194,2014-02-27,08:45:00,280 Church St,41.7697422,-72.67805340000001,DOWNTOWN,46,white,male,8f61399bbd,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Display of Plates,W,N,O,U
3223,2014-02-27,09:10:00,9 Wyllys St,41.7555039,-72.6755313,SOUTH GREEN,25,black,female,8d927f52b8,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Suspended License,B,N,O,M
3190,2014-02-27,09:43:00,Woodl/ St @ Ashley St,41.7759895,-72.69901180000001,ASYLUM HILL,28,hispanic,female,bf93914299,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,H,O,I
3196,2014-02-27,10:05:00,75 Main St,41.7565034,-72.67641640000002,SOUTH GREEN,20,hispanic,female,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,U
3207,2014-02-27,11:07:00,80 Jefferson St,41.755569799999996,-72.67964959999998,SOUTH GREEN,22,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,N,O,I
3201,2014-02-27,11:44:00,25 Wethersfield Ave,41.7552034,-72.67514990000001,SOUTH GREEN,49,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,H,O,I
3211,2014-02-27,11:56:00,Wyllys St @ Main St,41.75540669999999,-72.67637940000002,SOUTH GREEN,44,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
3221,2014-02-27,12:07:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,20,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,B,N,O,I
3192,2014-02-27,12:08:00,45 WYLLYS ST,41.755774200000005,-72.67426859999998,SHELDON-CHARTER OAK,68,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
3195,2014-02-27,12:28:00,250 MAIN ST,41.7587965,-72.6748922,SHELDON-CHARTER OAK,35,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,H,O,I
3222,2014-02-27,12:30:00,Main St @ Maple Ave,41.75540669999999,-72.67637940000002,SOUTH GREEN,25,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,W,N,O,I
3226,2014-02-27,12:30:00,Wyllys St @ Main St,41.75540669999999,-72.67637940000002,SOUTH GREEN,25,white,female,09739d95d7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Window Tint,W,N,O,V
3224,2014-02-27,12:38:00,76 Main St,41.7564254,-72.67493840000002,SHELDON-CHARTER OAK,35,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,B,N,O,I
3202,2014-02-27,12:38:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,31,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
3219,2014-02-27,12:44:00,208 South Whitney St,41.7637521,-72.71024469999998,WEST END,45,hispanic,female,3e14a6479b,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,H,O,V
3200,2014-02-27,12:47:00,76 Main St,41.7564254,-72.67493840000002,SHELDON-CHARTER OAK,35,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Window Tint,B,N,O,I
3197,2014-02-27,12:53:00,Sigourney St @ Albany Ave,41.7797066,-72.6898925,UPPER ALBANY,28,black,female,f5279541ab,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,B,N,O,I
3210,2014-02-27,12:54:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,20,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
3204,2014-02-27,13:04:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,25,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
3209,2014-02-27,13:10:00,250 HAMILTON ST,41.7544849,-72.7034365,PARKVILLE,23,hispanic,male,f0a503c557,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Display of Plates,W,H,N,V
3193,2014-02-27,13:22:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,34,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,N,O,I
3191,2014-02-27,13:33:00,1557 Albany Ave,41.784714,-72.7053215,BLUE HILLS,47,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Speed Related,W,H,O,I
3216,2014-02-27,13:37:00,300 WETHERSFIELD AV,41.7478495,-72.6729522,BARRY SQUARE,30,white,male,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,N,N,M
3215,2014-02-27,13:38:00,MARKET ST @ TRUMBULL ST,41.7706914,-72.6709824,DOWNTOWN,45,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
3199,2014-02-27,14:21:00,Park St @ John St,41.75728480000001,-72.6773199,SOUTH GREEN,20,hispanic,male,09739d95d7,Hartford,vehicular,TRUE,FALSE,FALSE,arrest,FALSE,TRUE,FALSE,probable cause,Window Tint,W,H,O,U
3227,2014-02-27,14:38:00,South Whitney St @ Warrenton Ave,41.7629148,-72.7099824,WEST END,23,white,female,3e14a6479b,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Stop Sign,W,N,O,I
3217,2014-02-27,15:32:00,275 Hamilton St,41.7534713,-72.70472609999999,BEHIND THE ROCKS,18,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,I
3213,2014-02-27,15:37:00,160 Huyshope Ave,41.7551498,-72.66371660000001,SHELDON-CHARTER OAK,48,hispanic,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,W,H,O,W
3218,2014-02-27,16:00:00,Airport Rd @ Locust St,41.7383236,-72.66638540000001,SOUTH MEADOWS,38,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
3188,2014-02-27,16:28:00,ALBANY AVE @ EDWARDS ST,41.776269799999994,-72.680584,CLAY-ARSENAL,30,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Registration,B,N,O,I
3225,2014-02-27,16:40:00,Airport Rd @ Locust St,41.7383236,-72.66638540000001,SOUTH MEADOWS,44,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
3214,2014-02-27,16:40:00,182 Washington St,41.7569313,-72.68205689999998,SOUTH GREEN,24,hispanic,male,47ffb9f252,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Window Tint,W,H,O,M
3203,2014-02-27,17:35:00,Putnam @ Russ St,41.761621999999996,-72.69043789999998,FROG HOLLOW,31,black,male,47ffb9f252,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Window Tint,B,N,O,W
3206,2014-02-27,18:30:00,Brown St @ Franklin Ave,41.7370815,-72.6753277,SOUTH END,45,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,N,O,I
3220,2014-02-27,18:35:00,Brown St @ Airport Rd,41.7376667,-72.67123370000002,SOUTH END,39,hispanic,female,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,W,H,O,I
3212,2014-02-27,19:48:00,Wethersfield Ave @ Ledyard St,41.731480299999994,-72.6697595,SOUTH MEADOWS,34,white,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Moving Violation,W,N,O,I
3230,2014-02-28,09:30:00,200 MAIN ST,41.7580961,-72.6747927,SHELDON-CHARTER OAK,22,hispanic,female,d3be705adb,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Other,W,H,N,M
3242,2014-02-28,09:35:00,120 AIRPORT,41.741274600000004,-72.6612887,SOUTH MEADOWS,57,black,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,B,N,N,I
3236,2014-02-28,10:41:00,410 Sigourney St,41.7793727,-72.6901208,UPPER ALBANY,24,black,female,c92c08468a,Hartford,vehicular,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,probable cause,Other,B,N,O,M
3231,2014-02-28,12:12:00,Main St @ Pratt St,41.767421,-72.6731382,DOWNTOWN,33,black,female,8f61399bbd,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Traffic Control Signal,B,N,O,W
3232,2014-02-28,12:48:00,755 MAIN ST,41.76544929999999,-72.67382190000001,DOWNTOWN,27,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
3241,2014-02-28,12:56:00,555 Main St,41.762995600000004,-72.6747074,DOWNTOWN,37,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,B,N,O,I
3238,2014-02-28,13:01:00,1140 BROAD ST,41.753865600000005,-72.68687990000002,FROG HOLLOW,63,hispanic,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,W,H,N,V
3239,2014-02-28,13:15:00,Pratt St @ Main St,41.767421,-72.6731382,DOWNTOWN,48,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,other,Other,W,N,I,I
3235,2014-02-28,13:27:00,892 MAIN ST,41.7672781,-72.67298670000001,DOWNTOWN,24,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Other,W,H,O,I
3228,2014-02-28,13:36:00,Main St @ Park St,41.7570961,-72.67579520000001,SOUTH GREEN,32,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
3237,2014-02-28,13:49:00,TRUMBULL ST @ CHURCH ST,41.7688174,-72.6753812,DOWNTOWN,46,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,N,O,I
3233,2014-02-28,14:00:00,MAIN ST @ TRUMBULL ST,41.7705708,-72.6743214,DOWNTOWN,24,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Cell Phone,W,H,O,I
3234,2014-02-28,14:40:00,1300 Main St,41.77322840000001,-72.6768627,DOWNTOWN,26,white,female,5ff5566d6f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,FALSE,TRUE,FALSE,probable cause,Seatbelt,W,N,O,I
3240,2014-02-28,15:45:00,280 Huyshope Ave,41.7528482,-72.6603885,SHELDON-CHARTER OAK,43,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,FALSE,TRUE,FALSE,probable cause,Display of Plates,W,H,O,W
